0	0
1.38647	0.680863
2.12555	0.0516226
3.05677	-0.312833
4.06543	0.14014
4.49891	-0.761023
25.6222	9.5823
7.20002	0.498394
7.91981	-0.224703
11.5231	0.699882
11.2842	0.73432
10.7688	-0.192259
24.7218	9.42239
2.77294	1.36173
23.2143	8.8287
22.2883	9.31578
6.21865	1.23904
7.40171	1.32828
8.58478	1.41752
9.32296	0.539569
10.7261	1.30384
11.7996	1.6609
12.1585	0.544439
22.4921	10.0893
2.60931	1.57002
3.75884	1.6658
4.12479	2.04191
5.15874	2.16217
7.14223	2.23298
7.96686	2.0126
9.27554	2.63736
10.2111	2.25582
11.9799	2.06953
13.0123	1.97789
12.6582	1.37834
13.551	1.32616
4.74473	1.96987
5.6196	2.66207
5.42232	2.74358
6.19269	2.28243
8.30649	3.01833
9.0982	2.66884
10.567	3.28163
11.8514	3.08178
13.1962	2.82431
14.1727	2.69549
14.6465	2.24972
15.6677	1.81387
4.29366	2.79844
5.19837	3.50484
6.14914	3.67096
6.69366	3.09733
7.24959	2.65038
9.80693	3.70241
11.8585	3.9259
12.7775	3.97915
13.3279	3.61817
14.3542	3.72959
15.3332	3.41309
15.6286	2.63545
21.4246	10.0111
6.30477	3.80988
7.41117	4.11493
20.2828	9.7873
10.781	4.38328
11.2289	4.61092
13.1479	4.68885
14.2228	4.51049
15.508	4.65841
19.141	9.56355
16.7775	4.23586
17.6879	9.6265
7.76814	5.41526
7.2151	4.22378
8.87706	4.97086
8.41076	4.08623
11.7552	5.06415
12.7464	5.38339
14.3342	5.12659
15.5467	5.3866
16.2833	6.06292
17.068	5.4431
18.2218	5.05863
20.0608	5.09263
8.1756	4.50204
16.104	9.33222
10.343	5.82679
12.6404	5.79724
13.3054	6.21462
14.307	6.15828
15.1907	5.67509
17.1596	6.22037
18.1837	6.15652
18.3873	5.98171
19.6415	6.00046
20.6374	5.9097
11.767	6.68245
16.9527	9.86108
14.6218	9.55493
11.8088	6.68272
13.5257	6.53033
13.8643	7.04585
15.8297	7.02664
16.1752	5.94773
18.7957	7.05518
19.317	6.67524
20.4443	6.82194
21.3103	6.64939
12.2579	7.55364
13.5367	7.80896
13.2747	7.53865
14.4309	7.24287
14.4805	6.24876
17.3524	7.89499
19.7883	8.17881
19.6908	8.11031
20.3017	7.496
20.7765	8.01141
21.572	7.40548
22.9791	7.29832
12.3059	7.98487
13.6039	8.71756
14.7406	8.39458
16.2726	8.61836
15.3517	7.93061
18.0677	8.90354
18.814	8.40393
20.1237	9.12088
20.9376	8.54796
21.769	8.13347
22.6997	7.98901
23.683	8.74368
